"","ATCCode","DateUsedForStatisticsYear","Sector","ReportQuarter","TOTAL_VOLUME","TOTAL_VOLUME_UNIT","TOTAL_DDD"
"8048","J05AR21",2021,"AC",1,2461117.5,"mg",32814.9
"8049","J05AR21",2021,"AC",2,2529292.5,"mg",33723.9
"8050","J05AR21",2021,"AC",3,2563380,"mg",34178.4
"8051","J05AR21",2021,"AC",4,2658825,"mg",35451
"8052","J05AR21",2021,"HC",1,454197,"mg",6055.96
"8053","J05AR21",2021,"HC",2,335193.75,"mg",4469.25
"8054","J05AR21",2021,"HC",3,402914.25,"mg",5372.19
"8055","J05AR21",2021,"HC",4,357033,"mg",4760.44
"8056","J05AR22",2018,"AC",2,38908836,"mg",33542.1
"8057","J05AR22",2018,"AC",3,68569061.6,"mg",59111.26
"8058","J05AR22",2018,"AC",4,93262874.8,"mg",80399.03
"8059","J05AR22",2018,"HC",2,6016166,"mg",5186.35
"8060","J05AR22",2018,"HC",3,10030067.6,"mg",8646.61
"8061","J05AR22",2018,"HC",4,10068730.4,"mg",8679.94
"8062","J05AR22",2019,"AC",1,95340121.6,"mg",82189.76
"8063","J05AR22",2019,"AC",2,105304579.6,"mg",90779.81
"8064","J05AR22",2019,"AC",3,103609274.4,"mg",89318.34
"8065","J05AR22",2019,"AC",4,121930755.2,"mg",105112.72
"8066","J05AR22",2019,"HC",1,8570254,"mg",7388.15
"8067","J05AR22",2019,"HC",2,8646408,"mg",7453.8
"8068","J05AR22",2019,"HC",3,8559709.6,"mg",7379.06
"8069","J05AR22",2019,"HC",4,10346399.6,"mg",8919.31
"8070","J05AR22",2020,"AC",1,117183432,"mg",101020.2
"8071","J05AR22",2020,"AC",2,107780170.4,"mg",92913.94
"8072","J05AR22",2020,"AC",3,119721117.6,"mg",103207.86
"8073","J05AR22",2020,"AC",4,116869443.2,"mg",100749.52
"8074","J05AR22",2020,"HC",1,12687256.4,"mg",10937.29
"8075","J05AR22",2020,"HC",2,10882992.4,"mg",9381.89
"8076","J05AR22",2020,"HC",3,10956803.2,"mg",9445.52
"8077","J05AR22",2020,"HC",4,11186436.8,"mg",9643.48
"8078","J05AR22",2021,"AC",1,114863664,"mg",99020.4
"8079","J05AR22",2021,"AC",2,109837500,"mg",94687.5
"8080","J05AR22",2021,"AC",3,107734478,"mg",92874.55
"8081","J05AR22",2021,"AC",4,121367215.6,"mg",104626.91
"8082","J05AR22",2021,"HC",1,9518078.4,"mg",8205.24
"8083","J05AR22",2021,"HC",2,8146134.8,"mg",7022.53
"8084","J05AR22",2021,"HC",3,6924156,"mg",5969.1
"8085","J05AR22",2021,"HC",4,8426100.8,"mg",7263.88
"8086","J05AR24",2020,"AC",1,1153066.5,"mg",1787.7
"8087","J05AR24",2020,"AC",2,3713265,"mg",5757
"8088","J05AR24",2020,"AC",3,5218114.5,"mg",8090.1
"8089","J05AR24",2020,"AC",4,7524247.5,"mg",11665.5
"8090","J05AR24",2020,"HC",1,605848.5,"mg",939.3
"8091","J05AR24",2020,"HC",2,1426675.5,"mg",2211.9
"8092","J05AR24",2020,"HC",3,2345220,"mg",3636
"8093","J05AR24",2020,"HC",4,3400569,"mg",5272.2
"8094","J05AR24",2021,"AC",1,8227813.5,"mg",12756.3
"8095","J05AR24",2021,"AC",2,10533946.5,"mg",16331.7
"8096","J05AR24",2021,"AC",3,12566470.5,"mg",19482.9
"8097","J05AR24",2021,"AC",4,14423103,"mg",22361.4
"8098","J05AR24",2021,"HC",1,3126960,"mg",4848
"8099","J05AR24",2021,"HC",2,3424672.65,"mg",5309.57
"8100","J05AR24",2021,"HC",3,2582347.8,"mg",4003.64
"8101","J05AR24",2021,"HC",4,5524038,"mg",8564.4
"8102","J05AR25",2019,"AC",4,2067975,"mg",5908.5
"8103","J05AR25",2019,"HC",4,758611,"mg",2167.46
"8104","J05AR25",2020,"AC",1,27053355,"mg",77295.3
"8105","J05AR25",2020,"AC",2,25102035,"mg",71720.1
"8106","J05AR25",2020,"AC",3,39376365,"mg",112503.9
"8107","J05AR25",2020,"AC",4,44965200,"mg",128472
"8108","J05AR25",2020,"HC",1,3056361,"mg",8732.46
"8109","J05AR25",2020,"HC",2,2955260,"mg",8443.6
"8110","J05AR25",2020,"HC",3,5405722,"mg",15444.92
"8111","J05AR25",2020,"HC",4,5460514.5,"mg",15601.47
"8112","J05AR25",2021,"AC",1,49726845,"mg",142076.7
"8113","J05AR25",2021,"AC",2,54976320,"mg",157075.2
"8114","J05AR25",2021,"AC",3,59801595,"mg",170861.7
"8115","J05AR25",2021,"AC",4,70682325,"mg",201949.5
"8116","J05AR25",2021,"HC",1,5982280.5,"mg",17092.23
"8117","J05AR25",2021,"HC",2,7013793.5,"mg",20039.41
"8118","J05AR25",2021,"HC",3,6271797,"mg",17919.42
"8119","J05AR25",2021,"HC",4,7558754,"mg",21596.44
"8120","J05AX05",2012,"AC",1,1387200,"mg",462.4
"8121","J05AX05",2012,"AC",2,958800,"mg",319.6
"8122","J05AX05",2012,"AC",3,1366800,"mg",455.6
"8123","J05AX05",2012,"AC",4,1390000,"mg",463.333333333333
"8124","J05AX05",2012,"HC",1,137700,"mg",45.9
"8125","J05AX05",2012,"HC",2,104550,"mg",34.85
"8126","J05AX05",2012,"HC",3,114240,"mg",38.08
"8127","J05AX05",2012,"HC",4,281520,"mg",93.84
"8128","J05AX05",2013,"AC",1,1224000,"mg",408
"8129","J05AX05",2013,"AC",2,1407600,"mg",469.2
"8130","J05AX05",2013,"AC",3,652800,"mg",217.6
"8131","J05AX05",2013,"AC",4,1062840,"mg",354.28
"8132","J05AX05",2013,"HC",1,63750,"mg",21.25
"8133","J05AX05",2013,"HC",2,168300,"mg",56.1
"8134","J05AX05",2013,"HC",3,172890,"mg",57.63
"8135","J05AX05",2013,"HC",4,301920,"mg",100.64
"8136","J05AX05",2014,"AC",1,591600,"mg",197.2
"8137","J05AX05",2014,"AC",2,795600,"mg",265.2
"8138","J05AX05",2014,"AC",3,510000,"mg",170
"8139","J05AX05",2014,"AC",4,734400,"mg",244.8
"8140","J05AX05",2014,"HC",1,163200,"mg",54.4
"8141","J05AX05",2014,"HC",2,177480,"mg",59.16
"8142","J05AX05",2014,"HC",3,88230,"mg",29.41
"8143","J05AX05",2014,"HC",4,83640,"mg",27.88
"8144","J05AX05",2015,"AC",1,673200,"mg",224.4
"8145","J05AX05",2015,"AC",2,775200,"mg",258.4
"8146","J05AX05",2015,"AC",3,285600,"mg",95.2
"8147","J05AX05",2015,"AC",4,469200,"mg",156.4
"8148","J05AX05",2015,"HC",1,94350,"mg",31.45
"8149","J05AX05",2015,"HC",2,88230,"mg",29.41
"8150","J05AX05",2015,"HC",3,76500,"mg",25.5
"8151","J05AX05",2015,"HC",4,87720,"mg",29.24
"8152","J05AX05",2016,"AC",1,363600,"mg",121.2
"8153","J05AX05",2016,"AC",2,363600,"mg",121.2
"8154","J05AX05",2016,"AC",3,424200,"mg",141.4
"8155","J05AX05",2016,"AC",4,283080,"mg",94.36
"8156","J05AX05",2016,"HC",1,105040,"mg",35.0133333333333
"8157","J05AX05",2016,"HC",2,78780,"mg",26.26
"8158","J05AX05",2016,"HC",3,50500,"mg",16.8333333333333
"8159","J05AX05",2016,"HC",4,505,"mg",0.168333333333333
"8160","J05AX05",2017,"AC",1,343400,"mg",114.466666666667
"8161","J05AX05",2017,"AC",2,424200,"mg",141.4
"8162","J05AX05",2017,"AC",3,363600,"mg",121.2
"8163","J05AX05",2017,"AC",4,505800,"mg",168.6
"8164","J05AX05",2017,"HC",1,5050,"mg",1.68333333333333
"8165","J05AX05",2017,"HC",2,1515,"mg",0.505
"8166","J05AX05",2017,"HC",4,21210,"mg",7.07
"8167","J05AX05",2018,"AC",1,505000,"mg",168.333333333333
"8168","J05AX05",2018,"AC",2,949400,"mg",316.466666666667
"8169","J05AX05",2018,"AC",3,747400,"mg",249.133333333333
"8170","J05AX05",2018,"AC",4,222200,"mg",74.0666666666667
"8171","J05AX05",2018,"HC",1,30300,"mg",10.1
"8172","J05AX05",2018,"HC",2,33330,"mg",11.11
"8173","J05AX05",2018,"HC",3,14645,"mg",4.88166666666667
"8174","J05AX05",2018,"HC",4,25755,"mg",8.585
"8175","J05AX05",2019,"AC",1,181800,"mg",60.6
"8176","J05AX05",2019,"AC",2,202000,"mg",67.3333333333333
"8177","J05AX05",2019,"AC",3,262600,"mg",87.5333333333333
"8178","J05AX05",2019,"AC",4,262600,"mg",87.5333333333333
"8179","J05AX05",2019,"HC",1,17675,"mg",5.89166666666667
"8180","J05AX05",2019,"HC",2,39875,"mg",13.2916666666667
"8181","J05AX05",2019,"HC",3,32280,"mg",10.76
"8182","J05AX05",2019,"HC",4,36450,"mg",12.15
"8183","J05AX05",2020,"AC",1,121200,"mg",40.4
"8184","J05AX05",2020,"AC",2,101000,"mg",33.6666666666667
"8185","J05AX05",2020,"AC",3,303000,"mg",101
"8186","J05AX05",2020,"AC",4,121200,"mg",40.4
"8187","J05AX05",2020,"HC",1,43430,"mg",14.4766666666667
"8188","J05AX05",2020,"HC",2,25755,"mg",8.585
"8189","J05AX05",2020,"HC",3,9595,"mg",3.19833333333333
"8190","J05AX05",2020,"HC",4,34845,"mg",11.615
"8191","J05AX05",2021,"AC",1,121200,"mg",40.4
"8192","J05AX05",2021,"HC",1,4040,"mg",1.34666666666667
"8193","J05AX05",2021,"HC",2,6565,"mg",2.18833333333333
"8194","J05AX07",2012,"AC",1,71604,"mg",397.8
"8195","J05AX07",2012,"AC",2,38556,"mg",214.2
"8196","J05AX07",2012,"AC",3,44064,"mg",244.8
"8197","J05AX07",2012,"AC",4,16578,"mg",92.1
"8198","J05AX07",2012,"HC",1,13586.4,"mg",75.48
"8199","J05AX07",2012,"HC",2,11199.6,"mg",62.22
"8200","J05AX07",2012,"HC",3,4498.2,"mg",24.99
"8201","J05AX07",2013,"AC",1,55080,"mg",306
"8202","J05AX07",2013,"AC",2,27540,"mg",153
"8203","J05AX07",2013,"AC",3,38556,"mg",214.2
"8204","J05AX07",2013,"AC",4,44155.8,"mg",245.31
"8205","J05AX07",2013,"HC",2,8170.2,"mg",45.39
"8206","J05AX07",2013,"HC",4,7160.4,"mg",39.78
"8207","J05AX07",2014,"AC",1,16524,"mg",91.8
"8208","J05AX07",2014,"AC",2,49572,"mg",275.4
"8209","J05AX07",2014,"AC",3,44064,"mg",244.8
"8210","J05AX07",2014,"AC",4,22032,"mg",122.4
"8211","J05AX07",2014,"HC",1,14963.4,"mg",83.13
"8212","J05AX07",2014,"HC",2,5508,"mg",30.6
"8213","J05AX07",2014,"HC",3,2754,"mg",15.3
"8214","J05AX07",2014,"HC",4,5508,"mg",30.6
"8215","J05AX07",2015,"AC",1,33048,"mg",183.6
"8216","J05AX07",2015,"AC",2,38556,"mg",214.2
"8217","J05AX07",2015,"AC",3,16524,"mg",91.8
"8218","J05AX07",2015,"AC",4,33048,"mg",183.6
"8219","J05AX07",2015,"HC",1,11016,"mg",61.2
"8220","J05AX07",2015,"HC",2,5324.4,"mg",29.58
"8221","J05AX07",2016,"AC",1,38178,"mg",212.1
"8222","J05AX07",2016,"AC",2,54540,"mg",303
"8223","J05AX07",2016,"AC",3,32724,"mg",181.8
"8224","J05AX07",2016,"AC",4,27307.8,"mg",151.71
"8225","J05AX07",2016,"HC",4,5635.8,"mg",31.31
"8226","J05AX07",2017,"AC",1,27270,"mg",151.5
"8227","J05AX07",2017,"AC",2,38178,"mg",212.1
"8228","J05AX07",2017,"AC",3,21816,"mg",121.2
"8229","J05AX07",2017,"AC",4,16362,"mg",90.9
"8230","J05AX07",2017,"HC",2,9090,"mg",50.5
"8231","J05AX07",2017,"HC",3,5454,"mg",30.3
"8232","J05AX07",2018,"AC",1,27270,"mg",151.5
"8233","J05AX07",2018,"AC",2,21816,"mg",121.2
"8234","J05AX07",2018,"AC",3,16362,"mg",90.9
"8235","J05AX07",2018,"AC",4,10908,"mg",60.6
"8236","J05AX07",2018,"HC",4,16452.9,"mg",91.405
"8237","J05AX07",2019,"HC",1,5999.4,"mg",33.33
"8238","J05AX07",2019,"HC",2,8181,"mg",45.45
"8239","J05AX08",2012,"AC",1,41444640,"mg",51805.8
"8240","J05AX08",2012,"AC",2,43598880,"mg",54498.6
"8241","J05AX08",2012,"AC",3,41787360,"mg",52234.2
"8242","J05AX08",2012,"AC",4,45428160,"mg",56785.2
"8243","J05AX08",2012,"HC",1,10860552,"mg",13575.69
"8244","J05AX08",2012,"HC",2,10992336,"mg",13740.42
"8245","J05AX08",2012,"HC",3,11365656,"mg",14207.07
"8246","J05AX08",2012,"HC",4,10834032,"mg",13542.54
"8247","J05AX08",2013,"AC",1,47124000,"mg",58905
"8248","J05AX08",2013,"AC",2,48445920,"mg",60557.4
"8249","J05AX08",2013,"AC",3,47246400,"mg",59058
"8250","J05AX08",2013,"AC",4,48838056,"mg",61047.57
"8251","J05AX08",2013,"HC",1,12281208,"mg",15351.51
"8252","J05AX08",2013,"HC",2,11662272,"mg",14577.84
"8253","J05AX08",2013,"HC",3,11005392,"mg",13756.74
"8254","J05AX08",2013,"HC",4,11538240,"mg",14422.8
"8255","J05AX08",2014,"AC",1,48274560,"mg",60343.2
"8256","J05AX08",2014,"AC",2,50330880,"mg",62913.6
"8257","J05AX08",2014,"AC",3,48813120,"mg",61016.4
"8258","J05AX08",2014,"AC",4,44308800,"mg",55386
"8259","J05AX08",2014,"HC",1,14379552,"mg",17974.44
"8260","J05AX08",2014,"HC",2,14133936,"mg",17667.42
"8261","J05AX08",2014,"HC",3,13883016,"mg",17353.77
"8262","J05AX08",2014,"HC",4,11311800,"mg",14139.75
"8263","J05AX08",2015,"AC",1,40538880,"mg",50673.6
"8264","J05AX08",2015,"AC",2,36671040,"mg",45838.8
"8265","J05AX08",2015,"AC",3,32680800,"mg",40851
"8266","J05AX08",2015,"AC",4,30208320,"mg",37760.4
"8267","J05AX08",2015,"HC",1,12542736,"mg",15678.42
"8268","J05AX08",2015,"HC",2,10617792,"mg",13272.24
"8269","J05AX08",2015,"HC",3,9012312,"mg",11265.39
"8270","J05AX08",2015,"HC",4,8773224,"mg",10966.53
"8271","J05AX08",2016,"AC",1,29844288,"mg",37305.36
"8272","J05AX08",2016,"AC",2,31709960,"mg",39637.45
"8273","J05AX08",2016,"AC",3,29496040,"mg",36870.05
"8274","J05AX08",2016,"AC",4,32588568,"mg",40735.71
"8275","J05AX08",2016,"HC",1,5305328,"mg",6631.66
"8276","J05AX08",2016,"HC",2,3826284,"mg",4782.855
"8277","J05AX08",2016,"HC",3,4049696,"mg",5062.12
"8278","J05AX08",2016,"HC",4,3507528,"mg",4384.41
"8279","J05AX08",2017,"AC",1,29330400,"mg",36663
"8280","J05AX08",2017,"AC",2,29015280,"mg",36269.1
"8281","J05AX08",2017,"AC",3,26567040,"mg",33208.8
"8282","J05AX08",2017,"AC",4,26141040,"mg",32676.3
"8283","J05AX08",2017,"HC",1,3555200,"mg",4444
"8284","J05AX08",2017,"HC",2,2792852,"mg",3491.065
"8285","J05AX08",2017,"HC",3,2977076,"mg",3721.345
"8286","J05AX08",2017,"HC",4,3294620,"mg",4118.275
"8287","J05AX08",2019,"AC",1,25706520,"mg",32133.15
"8288","J05AX08",2019,"AC",2,28991040,"mg",36238.8
"8289","J05AX08",2019,"AC",3,27427560,"mg",34284.45
"8290","J05AX08",2019,"AC",4,23561280,"mg",29451.6
"8291","J05AX09",2012,"AC",1,5113260,"mg",8522.1
"8292","J05AX09",2012,"AC",2,5443740,"mg",9072.9
"8293","J05AX09",2012,"AC",3,5728320,"mg",9547.2
"8294","J05AX09",2012,"AC",4,6089040,"mg",10148.4
"8295","J05AX09",2012,"HC",1,1579419,"mg",2632.365
"8296","J05AX09",2012,"HC",2,1758429,"mg",2930.715
"8297","J05AX09",2012,"HC",3,1403469,"mg",2339.115
"8298","J05AX09",2012,"HC",4,1398114,"mg",2330.19
"8299","J05AX09",2013,"AC",1,5820120,"mg",9700.2
"8300","J05AX09",2013,"AC",2,6545340,"mg",10908.9
"8301","J05AX09",2013,"AC",3,5967000,"mg",9945
"8302","J05AX09",2013,"AC",4,6695820,"mg",11159.7
"8303","J05AX09",2013,"HC",1,1742670,"mg",2904.45
"8304","J05AX09",2013,"HC",2,1381590,"mg",2302.65
"8305","J05AX09",2013,"HC",3,1244808,"mg",2074.68
"8306","J05AX09",2013,"HC",4,1888020,"mg",3146.7
"8307","J05AX09",2014,"AC",1,6444360,"mg",10740.6
"8308","J05AX09",2014,"AC",2,6618780,"mg",11031.3
"8309","J05AX09",2014,"AC",3,5664060,"mg",9440.1
"8310","J05AX09",2014,"AC",4,6168960,"mg",10281.6
"8311","J05AX09",2014,"HC",1,2053260,"mg",3422.1
"8312","J05AX09",2014,"HC",2,1817334,"mg",3028.89
"8313","J05AX09",2014,"HC",3,1655613,"mg",2759.355
"8314","J05AX09",2014,"HC",4,1716660,"mg",2861.1
"8315","J05AX09",2015,"AC",1,6426000,"mg",10710
"8316","J05AX09",2015,"AC",2,5508000,"mg",9180
"8317","J05AX09",2015,"AC",3,5627340,"mg",9378.9
"8318","J05AX09",2015,"AC",4,5462100,"mg",9103.5
"8319","J05AX09",2015,"HC",1,1412955,"mg",2354.925
"8320","J05AX09",2015,"HC",2,2150262,"mg",3583.77
"8321","J05AX09",2015,"HC",3,1569780,"mg",2616.3
"8322","J05AX09",2015,"HC",4,1665099,"mg",2775.165
"8323","J05AX09",2016,"AC",1,5345526,"mg",8909.21
"8324","J05AX09",2016,"AC",2,6304066.5,"mg",10506.7775
"8325","J05AX09",2016,"AC",3,5704126.5,"mg",9506.8775
"8326","J05AX09",2016,"AC",4,6846878.85,"mg",11411.46475
"8327","J05AX09",2016,"HC",1,772650,"mg",1287.75
"8328","J05AX09",2016,"HC",2,334360.5,"mg",557.2675
"8329","J05AX09",2016,"HC",3,189072,"mg",315.12
"8330","J05AX09",2016,"HC",4,79083,"mg",131.805
"8331","J05AX09",2017,"AC",1,4695136.5,"mg",7825.2275
"8332","J05AX09",2017,"AC",2,5322346.5,"mg",8870.5775
"8333","J05AX09",2017,"AC",3,6031366.5,"mg",10052.2775
"8334","J05AX09",2017,"AC",4,5341162.5,"mg",8901.9375
"8335","J05AX09",2017,"HC",1,138168,"mg",230.28
"8336","J05AX09",2017,"HC",2,234067.5,"mg",390.1125
"8337","J05AX09",2017,"HC",3,116049,"mg",193.415
"8338","J05AX09",2017,"HC",4,85749,"mg",142.915
"8339","J05AX09",2018,"AC",1,5108580,"mg",8514.3
"8340","J05AX09",2018,"AC",2,4672260,"mg",7787.1
"8341","J05AX09",2018,"AC",3,4374562.5,"mg",7290.9375
"8342","J05AX09",2018,"AC",4,4915417.5,"mg",8192.3625
"8343","J05AX09",2018,"HC",1,228462,"mg",380.77
"8344","J05AX09",2018,"HC",2,118776,"mg",197.96
"8345","J05AX09",2018,"HC",3,218160,"mg",363.6
"8346","J05AX09",2018,"HC",4,267549,"mg",445.915
"8347","J05AX09",2019,"AC",1,4314720,"mg",7191.2
"8348","J05AX09",2019,"AC",2,3729930,"mg",6216.55
"8349","J05AX09",2019,"AC",3,4335930,"mg",7226.55
"8350","J05AX09",2019,"AC",4,3454200,"mg",5757
"8351","J05AX09",2019,"HC",1,45147,"mg",75.245
"8352","J05AX09",2019,"HC",2,60297,"mg",100.495
"8353","J05AX09",2019,"HC",3,100747.5,"mg",167.9125
"8354","J05AX09",2019,"HC",4,192556.5,"mg",320.9275
"8355","J05AX09",2020,"AC",1,4417740,"mg",7362.9
"8356","J05AX09",2020,"AC",2,3508740,"mg",5847.9
"8357","J05AX09",2020,"AC",3,4245030,"mg",7075.05
"8358","J05AX09",2020,"AC",4,3481470,"mg",5802.45
"8359","J05AX09",2020,"HC",1,113928,"mg",189.88
"8360","J05AX09",2020,"HC",2,84991.5,"mg",141.6525
"8361","J05AX09",2020,"HC",3,101050.5,"mg",168.4175
"8362","J05AX09",2020,"HC",4,78477,"mg",130.795
"8363","J05AX09",2021,"AC",1,3445110,"mg",5741.85
"8364","J05AX09",2021,"AC",2,3890520,"mg",6484.2
"8365","J05AX09",2021,"AC",3,3599640,"mg",5999.4
"8366","J05AX09",2021,"AC",4,3845070,"mg",6408.45
"8367","J05AX09",2021,"HC",1,10605,"mg",17.675
"8368","J05AX09",2021,"HC",2,63630,"mg",106.05
"8369","J05AX12",2014,"HC",3,4590,"mg",91.8
"8370","J05AX12",2014,"HC",4,1314168,"mg",26283.36
"8371","J05AX12",2015,"AC",1,3574080,"mg",71481.6
"8372","J05AX12",2015,"AC",2,4475250,"mg",89505
"8373","J05AX12",2015,"AC",3,3653640,"mg",73072.8
"8374","J05AX12",2015,"AC",4,3699540,"mg",73990.8
"8375","J05AX12",2015,"HC",1,1711152,"mg",34223.04
"8376","J05AX12",2015,"HC",2,1567434,"mg",31348.68
"8377","J05AX12",2015,"HC",3,1289178,"mg",25783.56
"8378","J05AX12",2015,"HC",4,1237668,"mg",24753.36
"8379","J05AX12",2016,"AC",1,4021264.5,"mg",80425.29
"8380","J05AX12",2016,"AC",2,4904863,"mg",98097.26
"8381","J05AX12",2016,"AC",3,5048485,"mg",100969.7
"8382","J05AX12",2016,"AC",4,5119464.4,"mg",102389.288
"8383","J05AX12",2016,"HC",1,880215,"mg",17604.3
"8384","J05AX12",2016,"HC",2,705283,"mg",14105.66
"8385","J05AX12",2016,"HC",3,562317.5,"mg",11246.35
"8386","J05AX12",2016,"HC",4,608979.5,"mg",12179.59
"8387","J05AX12",2017,"AC",1,5653172,"mg",113063.44
"8388","J05AX12",2017,"AC",2,6412540.5,"mg",128250.81
"8389","J05AX12",2017,"AC",3,7097169,"mg",141943.38
"8390","J05AX12",2017,"AC",4,7843970.5,"mg",156879.41
"8391","J05AX12",2017,"HC",1,822695.5,"mg",16453.91
"8392","J05AX12",2017,"HC",2,915060,"mg",18301.2
"8393","J05AX12",2017,"HC",3,739522,"mg",14790.44
"8394","J05AX12",2017,"HC",4,837391,"mg",16747.82
"8395","J05AX12",2019,"AC",1,8082575.5,"mg",161651.51
"8396","J05AX12",2019,"AC",2,7975566,"mg",159511.32
"8397","J05AX12",2019,"AC",3,8030712,"mg",160614.24
"8398","J05AX12",2019,"AC",4,5478997.5,"mg",109579.95
"8399","J05AX12",2019,"HC",1,647410,"mg",12948.2
"8400","J05AX12",2019,"HC",2,628977.5,"mg",12579.55
"8401","J05AX12",2019,"HC",3,578225,"mg",11564.5
"8402","J05AX12",2019,"HC",4,482931.5,"mg",9658.63
"8403","J05AX18",2019,"HC",3,8467.2,"mg",17.64
"8404","J05AX18",2019,"HC",4,119726.4,"mg",249.43
"8405","J05AX18",2020,"HC",1,1004263.2,"mg",2092.215
"8406","J05AX18",2020,"HC",2,1403738.4,"mg",2924.455
"8407","J05AX18",2020,"HC",3,1563237.6,"mg",3256.745
"8408","J05AX18",2020,"HC",4,1807819.2,"mg",3766.29
"8409","J05AX18",2021,"HC",1,2132150.4,"mg",4441.98
"8410","J05AX18",2021,"HC",2,1979680.8,"mg",4124.335
"8411","J05AX18",2021,"HC",3,1453915.2,"mg",3028.99
"8412","J05AX18",2021,"HC",4,1978742.4,"mg",4122.38
"8413","P01AB01",2012,"AC",1,241117800,"mg",120558.9
"8414","P01AB01",2012,"AC",2,240016200,"mg",120008.1
"8415","P01AB01",2012,"AC",3,224665200,"mg",112332.6
"8416","P01AB01",2012,"AC",4,240628300,"mg",120314.15
"8417","P01AB01",2012,"HC",1,31686810,"mg",15843.405
"8418","P01AB01",2012,"HC",2,30139470,"mg",15069.735
"8419","P01AB01",2012,"HC",3,25610160,"mg",12805.08
"8420","P01AB01",2012,"HC",4,25388820,"mg",12694.41
"8421","P01AB01",2013,"AC",1,239873400,"mg",119936.7
"8422","P01AB01",2013,"AC",2,246013800,"mg",123006.9
"8423","P01AB01",2013,"AC",3,230815800,"mg",115407.9
"8424","P01AB01",2013,"AC",4,248398800,"mg",124199.4
"8425","P01AB01",2013,"HC",1,31212510,"mg",15606.255
"8426","P01AB01",2013,"HC",2,29567250,"mg",14783.625
"8427","P01AB01",2013,"HC",3,27141690,"mg",13570.845
"8428","P01AB01",2013,"HC",4,28086210,"mg",14043.105
"8429","P01AB01",2014,"AC",1,253225200,"mg",126612.6
"8430","P01AB01",2014,"AC",2,252654000,"mg",126327
"8431","P01AB01",2014,"AC",3,242219400,"mg",121109.7
"8432","P01AB01",2014,"AC",4,252725400,"mg",126362.7
"8433","P01AB01",2014,"HC",1,27976560,"mg",13988.28
"8434","P01AB01",2014,"HC",2,27211560,"mg",13605.78
"8435","P01AB01",2014,"HC",3,23699190,"mg",11849.595
"8436","P01AB01",2014,"HC",4,26777040,"mg",13388.52
"8437","P01AB01",2015,"AC",1,259845000,"mg",129922.5
"8438","P01AB01",2015,"AC",2,254755200,"mg",127377.6
"8439","P01AB01",2015,"AC",3,246248400,"mg",123124.2
"8440","P01AB01",2015,"AC",4,269545200,"mg",134772.6
"8441","P01AB01",2015,"HC",1,30401610,"mg",15200.805
"8442","P01AB01",2015,"HC",2,29489730,"mg",14744.865
"8443","P01AB01",2015,"HC",3,27891390,"mg",13945.695
"8444","P01AB01",2015,"HC",4,29354070,"mg",14677.035
"8445","P01AB01",2016,"AC",1,262666155,"mg",131333.0775
"8446","P01AB01",2016,"AC",2,265086115,"mg",132543.0575
"8447","P01AB01",2016,"AC",3,242330815,"mg",121165.4075
"8448","P01AB01",2016,"AC",4,258240269.5,"mg",129120.13475
"8449","P01AB01",2016,"HC",1,30576740,"mg",15288.37
"8450","P01AB01",2016,"HC",2,29321815,"mg",14660.9075
"8451","P01AB01",2016,"HC",3,26866000,"mg",13433
"8452","P01AB01",2016,"HC",4,29410695,"mg",14705.3475
"8453","P01AB01",2017,"AC",1,263335280,"mg",131667.64
"8454","P01AB01",2017,"AC",2,269468000,"mg",134734
"8455","P01AB01",2017,"AC",3,253569085,"mg",126784.5425
"8456","P01AB01",2017,"AC",4,262531855,"mg",131265.9275
"8457","P01AB01",2017,"HC",1,32224070,"mg",16112.035
"8458","P01AB01",2017,"HC",2,28574920,"mg",14287.46
"8459","P01AB01",2017,"HC",3,26531690,"mg",13265.845
"8460","P01AB01",2017,"HC",4,26784690,"mg",13392.345
"8461","P01AB01",2018,"AC",1,261330935,"mg",130665.4675
"8462","P01AB01",2018,"AC",2,256025405,"mg",128012.7025
"8463","P01AB01",2018,"AC",3,251673315,"mg",125836.6575
"8464","P01AB01",2018,"AC",4,272248025,"mg",136124.0125
"8465","P01AB01",2018,"HC",1,30738845,"mg",15369.4225
"8466","P01AB01",2018,"HC",2,28475940,"mg",14237.97
"8467","P01AB01",2018,"HC",3,27681575,"mg",13840.7875
"8468","P01AB01",2018,"HC",4,26490280,"mg",13245.14
"8469","P01AB01",2019,"AC",1,270209340,"mg",135104.67
"8470","P01AB01",2019,"AC",2,268598390,"mg",134299.195
"8471","P01AB01",2019,"AC",3,269413965,"mg",134706.9825
"8472","P01AB01",2019,"AC",4,274148845,"mg",137074.4225
"8473","P01AB01",2019,"HC",1,27567945,"mg",13783.9725
"8474","P01AB01",2019,"HC",2,25508055,"mg",12754.0275
"8475","P01AB01",2019,"HC",3,26035770,"mg",13017.885
"8476","P01AB01",2019,"HC",4,26215055,"mg",13107.5275
"8477","P01AB01",2020,"AC",1,259568990,"mg",129784.495
"8478","P01AB01",2020,"AC",2,196001105,"mg",98000.5525
"8479","P01AB01",2020,"AC",3,242452520,"mg",121226.26
"8480","P01AB01",2020,"AC",4,254232655,"mg",127116.3275
"8481","P01AB01",2020,"HC",1,24580365,"mg",12290.1825
"8482","P01AB01",2020,"HC",2,19022340,"mg",9511.17
"8483","P01AB01",2020,"HC",3,21271105,"mg",10635.5525
"8484","P01AB01",2020,"HC",4,19946485,"mg",9973.2425
